Year,Count,Tract,Neighborhood,Month,Longitude,Latitude,CITY
2014,13.02986953,"Census Tract 4076.02, Los Angeles County, California",La Puente,January,34.03063,-117.944401,La Puente
2014,13.04757278,"Census Tract 4077.01, Los Angeles County, California",La Puente,January,34.0136315,-117.929283,La Puente
2014,13.01790777,"Census Tract 4077.02, Los Angeles County, California",La Puente,January,34.0206605,-117.947234,La Puente
2014,13.05859873,"Census Tract 4078.02, Los Angeles County, California",Industry,January,34.0264515,-117.931011,La Puente
2014,13.18304541,"Census Tract 4081.36, Los Angeles County, California",West Covina,January,34.009563,-117.874467,Walnut
2014,13.158346400000001,"Census Tract 4081.37, Los Angeles County, California",South San Jose Hills,January,34.009108,-117.883356,Walnut
2014,12.97752999,"Census Tract 4082.02, Los Angeles County, California",Industry,January,34.021924,-117.9637775,La Puente
2014,13.13224594,"Census Tract 4082.12, Los Angeles County, California",Rowland Heights,January,33.9946135,-117.8795045,Walnut
2014,12.95819053,"Census Tract 4085.01, Los Angeles County, California",Hacienda Heights,January,34.011155,-117.9683905,Hacienda Heights
2014,12.86460151,"Census Tract 4085.03, Los Angeles County, California",Hacienda Heights,January,33.984682,-117.985573,Hacienda Heights
2014,12.92623275,"Census Tract 4085.04, Los Angeles County, California",Hacienda Heights,January,33.9992735,-117.971451,Hacienda Heights
2014,12.9171186,"Census Tract 4085.05, Los Angeles County, California",Hacienda Heights,January,34.0016935,-117.980212,Hacienda Heights
2014,12.98700951,"Census Tract 4086.23, Los Angeles County, California",Hacienda Heights,January,33.9957455,-117.9377215,La Puente
2014,12.95654067,"Census Tract 4086.24, Los Angeles County, California",Hacienda Heights,January,33.9940835,-117.949281,Hacienda Heights
2014,12.91269105,"Census Tract 4086.25, Los Angeles County, California",Hacienda Heights,January,33.989193,-117.9634505,Hacienda Heights
2014,12.881609,"Census Tract 4086.29, Los Angeles County, California",Hacienda Heights,January,33.97933,-117.961636,Hacienda Heights
2014,12.97361322,"Census Tract 4086.30, Los Angeles County, California",Hacienda Heights,January,34.006434,-117.9562915,La Puente
2014,12.95517141,"Census Tract 4086.31, Los Angeles County, California",Hacienda Heights,January,34.0007955,-117.9583205,Hacienda Heights
2014,12.63475449,"Census Tract 4301.01, Los Angeles County, California",Duarte,January,34.13806,-117.976469,Duarte
2014,12.67836908,"Census Tract 4301.02, Los Angeles County, California",Duarte,January,34.126938,-117.978573,Duarte
2014,12.35260053,"Census Tract 4304, Los Angeles County, California",Arcadia,January,34.1624785,-118.0241555,Arcadia
2014,12.22830676,"Census Tract 4305.01, Los Angeles County, California",Sierra Madre,January,34.173047,-118.04891,Sierra Madre
2014,12.30759571,"Census Tract 4305.02, Los Angeles County, California",Sierra Madre,January,34.161851,-118.0532625,Sierra Madre
2014,12.37377794,"Census Tract 4306, Los Angeles County, California",Sierra Madre,January,34.1573315,-118.0497665,Sierra Madre
2014,12.44673811,"Census Tract 4307.01, Los Angeles County, California",Arcadia,January,34.13986,-118.0557935,Arcadia
2014,12.49731345,"Census Tract 4307.21, Los Angeles County, California",Arcadia,January,34.137955,-118.0428805,Arcadia
2014,12.51711145,"Census Tract 4307.23, Los Angeles County, California",Arcadia,January,34.1299445,-118.058709,Temple City
2014,12.53399815,"Census Tract 4307.24, Los Angeles County, California",Arcadia,January,34.126758,-118.058631,Temple City
2014,12.52512094,"Census Tract 4308.01, Los Angeles County, California",Arcadia,January,34.1375775,-118.0259295,Arcadia
2014,12.56330629,"Census Tract 4310.02, Los Angeles County, California",Monrovia,January,34.1455095,-117.983079,Duarte
2014,12.65187686,"Census Tract 4316, Los Angeles County, California",Arcadia,January,34.109675,-118.04223,Temple City
2014,12.59471331,"Census Tract 4317, Los Angeles County, California",Arcadia,January,34.121786,-118.0430065,Arcadia
2014,12.57284467,"Census Tract 4318, Los Angeles County, California",East San Gabriel,January,34.1196565,-118.060933,Temple City
2014,12.62270484,"Census Tract 4319, Los Angeles County, California",Temple City,January,34.1103835,-118.0601525,Temple City
2014,12.6684147,"Census Tract 4320, Los Angeles County, California",Temple City,January,34.1021645,-118.05255,Temple City
2014,12.71468794,"Census Tract 4321.01, Los Angeles County, California",Temple City,January,34.095852,-118.0428825,Temple City
2014,12.70227316,"Census Tract 4321.02, Los Angeles County, California",Temple City,January,34.0920835,-118.0583895,Temple City
2014,12.71030741,"Census Tract 4322.02, Los Angeles County, California",Rosemead,January,34.087255,-118.072769,Rosemead
2014,12.74694491,"Census Tract 4323, Los Angeles County, California",El Monte,January,34.08602,-118.0440085,El Monte
2014,12.77952509,"Census Tract 4324.02, Los Angeles County, California",El Monte,January,34.0855885,-118.027564,El Monte
2014,12.8139407,"Census Tract 4326.01, Los Angeles County, California",El Monte,January,34.082497,-118.014655,El Monte
2014,12.83276067,"Census Tract 4326.02, Los Angeles County, California",El Monte,January,34.081728,-118.005815,El Monte
2014,12.79652365,"Census Tract 4327, Los Angeles County, California",El Monte,January,34.0757515,-118.034977,El Monte
2014,12.77358643,"Census Tract 4328.01, Los Angeles County, California",El Monte,January,34.077308,-118.0459705,El Monte
2014,12.75859278,"Census Tract 4328.02, Los Angeles County, California",El Monte,January,34.07872,-118.0526435,Rosemead
2014,12.74044226,"Census Tract 4329.01, Los Angeles County, California",Rosemead,January,34.076691,-118.071417,Rosemead
2014,12.749381800000002,"Census Tract 4329.02, Los Angeles County, California",Rosemead,January,34.0795,-118.06021,Rosemead
2014,12.77718184,"Census Tract 4331.01, Los Angeles County, California",El Monte,January,34.0677255,-118.0599025,Rosemead
2014,12.78786241,"Census Tract 4331.02, Los Angeles County, California",El Monte,January,34.0656045,-118.059547,South El Monte
2014,12.81361436,"Census Tract 4332, Los Angeles County, California",El Monte,January,34.0683885,-118.035671,El Monte
2014,12.86158206,"Census Tract 4333.02, Los Angeles County, California",El Monte,January,34.062295,-118.0160455,El Monte
2014,12.83456436,"Census Tract 4333.04, Los Angeles County, California",El Monte,January,34.07061,-118.020361,El Monte
2014,12.84884777,"Census Tract 4333.05, Los Angeles County, California",El Monte,January,34.0700755,-118.0125525,El Monte
2014,12.8552145,"Census Tract 4333.06, Los Angeles County, California",El Monte,January,34.0706755,-118.0077885,El Monte
2014,12.86514782,"Census Tract 4333.07, Los Angeles County, California",El Monte,January,34.0703895,-118.0062695,El Monte
2014,12.82157067,"Census Tract 4334.01, Los Angeles County, California",El Monte,January,34.0594255,-118.0425465,South El Monte
2014,12.833925500000001,"Census Tract 4334.02, Los Angeles County, California",El Monte,January,34.0594235,-118.034921,El Monte
2014,12.84019131,"Census Tract 4334.03, Los Angeles County, California",El Monte,January,34.0624165,-118.025695,El Monte
2014,12.79470705,"Census Tract 4335.01, Los Angeles County, California",South El Monte,January,34.057252,-118.066095,South El Monte
2014,12.82047456,"Census Tract 4335.03, Los Angeles County, California",South El Monte,January,34.0554575,-118.0490075,South El Monte
2014,12.80548288,"Census Tract 4335.04, Los Angeles County, California",South El Monte,January,34.0572675,-118.0534915,South El Monte
2014,12.75958881,"Census Tract 4336.01, Los Angeles County, California",Rosemead,January,34.0674675,-118.0749165,Rosemead
2014,12.81850332,"Census Tract 4337, Los Angeles County, California",South El Monte,January,34.045791,-118.058566,South El Monte
2014,12.84604087,"Census Tract 4338.01, Los Angeles County, California",South El Monte,January,34.0483455,-118.0364625,South El Monte
2014,12.82691072,"Census Tract 4338.02, Los Angeles County, California",Whittier Narrows,January,34.032494,-118.0598455,South El Monte
2014,12.85922578,"Census Tract 4339.01, Los Angeles County, California",El Monte,January,34.058593,-118.019927,El Monte
2014,12.85710867,"Census Tract 4339.02, Los Angeles County, California",El Monte,January,34.0521205,-118.0255815,El Monte
2014,12.87911276,"Census Tract 4340.01, Los Angeles County, California",El Monte,January,34.051401,-118.014185,El Monte
2014,12.87068438,"Census Tract 4340.03, Los Angeles County, California",El Monte,January,34.0462105,-118.022669,El Monte
2014,12.86039381,"Census Tract 4340.04, Los Angeles County, California",South El Monte,January,34.040226,-118.0317375,South El Monte
2014,11.95681423,"Census Tract 4601, Los Angeles County, California",Altadena,January,34.1912975,-118.1110615,Altadena
2014,11.85623912,"Census Tract 4602, Los Angeles County, California",Altadena,January,34.2009205,-118.136652,Altadena
2014,11.75480538,"Census Tract 4603.01, Los Angeles County, California",Altadena,January,34.2073225,-118.1562895,Altadena
2014,11.88565826,"Census Tract 4603.02, Los Angeles County, California",Altadena,January,34.1949925,-118.157667,Altadena
2014,11.63893697,"Census Tract 4604.01, Los Angeles County, California",Pasadena,January,34.217813,-118.1788775,La Canada Flintridge
2017,11.21,"Census Tract 1070.10, Los Angeles County, California",Sylmar,January,34.302027,-118.446501,San Fernando
2014,11.61368594,"Census Tract 4605.01, Los Angeles County, California",La Canada Flintridge,January,34.2156925,-118.1897915,La Canada Flintridge
2014,11.7278212,"Census Tract 4605.02, Los Angeles County, California",La Canada Flintridge,January,34.2051075,-118.1950465,La Canada Flintridge
2014,11.84614284,"Census Tract 4607, Los Angeles County, California",La Canada Flintridge,January,34.1946605,-118.196153,La Canada Flintridge
2014,12.13624886,"Census Tract 4608, Los Angeles County, California",Pasadena,January,34.163146,-118.1778035,Pasadena
2014,12.04073789,"Census Tract 4609, Los Angeles County, California",Pasadena,January,34.176907,-118.162811,La Canada Flintridge
2014,11.95206476,"Census Tract 4610, Los Angeles County, California",Altadena,January,34.187722,-118.1609895,La Canada Flintridge
2014,11.98884705,"Census Tract 4611, Los Angeles County, California",Altadena,January,34.1845865,-118.141115,Altadena
2014,12.05917878,"Census Tract 4612, Los Angeles County, California",Altadena,January,34.1801065,-118.113418,Altadena
2014,12.12539147,"Census Tract 4613, Los Angeles County, California",Altadena,January,34.1738235,-118.113483,Altadena
2014,12.11973316,"Census Tract 4614, Los Angeles County, California",Pasadena,January,34.1727525,-118.124329,Altadena
2014,12.08837719,"Census Tract 4615.01, Los Angeles County, California",Pasadena,January,34.1751325,-118.136805,Altadena
2014,12.0683879,"Census Tract 4615.02, Los Angeles County, California",Pasadena,January,34.175203,-118.146197,Altadena
2014,12.15820476,"Census Tract 4616, Los Angeles County, California",Pasadena,January,34.161608,-118.1571605,Pasadena
2014,12.18215653,"Census Tract 4617, Los Angeles County, California",Pasadena,January,34.160159,-118.162866,Pasadena
2014,12.22936793,"Census Tract 4619.01, Los Angeles County, California",Pasadena,January,34.1537915,-118.149329,Pasadena
2014,12.27187797,"Census Tract 4619.02, Los Angeles County, California",Pasadena,January,34.148899,-118.148574,Pasadena
2014,12.16738272,"Census Tract 4620.01, Los Angeles County, California",Pasadena,January,34.163362,-118.143829,Pasadena
2014,12.1620284,"Census Tract 4620.02, Los Angeles County, California",Pasadena,January,34.163333,-118.148361,Pasadena
2014,12.17563749,"Census Tract 4621, Los Angeles County, California",Pasadena,January,34.163369,-118.1369255,Pasadena
2014,12.2406832,"Census Tract 4622.01, Los Angeles County, California",Pasadena,January,34.1548915,-118.136967,Pasadena
2014,12.28422798,"Census Tract 4622.02, Los Angeles County, California",Pasadena,January,34.148926,-118.1369075,Pasadena
2014,12.25269085,"Census Tract 4623.01, Los Angeles County, California",Pasadena,January,34.15491,-118.126929,Pasadena
2014,12.29598776,"Census Tract 4623.02, Los Angeles County, California",Pasadena,January,34.149181,-118.126882,Pasadena
2014,12.18776697,"Census Tract 4624, Los Angeles County, California",Pasadena,January,34.163408,-118.1263885,Pasadena
2014,12.36864324,"Census Tract 4635, Los Angeles County, California",Pasadena,January,34.137879,-118.1268055,Pasadena
2014,12.34043529,"Census Tract 4636.01, Los Angeles County, California",Pasadena,January,34.140861,-118.1368515,Pasadena
2014,12.32999124,"Census Tract 4636.02, Los Angeles County, California",Pasadena,January,34.1408065,-118.1458915,Pasadena
2014,12.3162133,"Census Tract 4637, Los Angeles County, California",Pasadena,January,34.139994,-118.1590535,Pasadena
2014,12.48664522,"Census Tract 4641, Los Angeles County, California",San Marino,January,34.1211415,-118.123201,San Marino
2014,12.48255988,"Census Tract 4642, Los Angeles County, California",San Marino,January,34.125398,-118.098356,San Marino
2014,12.53195566,"Census Tract 4800.02, Los Angeles County, California",East San Gabriel,January,34.121451,-118.086002,San Marino
2014,12.51373788,"Census Tract 4800.11, Los Angeles County, California",East San Gabriel,January,34.125885,-118.0749615,Temple City
2014,12.561896800000001,"Census Tract 4800.12, Los Angeles County, California",East San Gabriel,January,34.118664,-118.074084,Temple City
2014,12.60820362,"Census Tract 4801.01, Los Angeles County, California",Temple City,January,34.1084905,-118.0732765,Temple City
2014,12.56432009,"Census Tract 4802.01, Los Angeles County, California",San Gabriel,January,34.1079865,-118.1118095,San Gabriel
2014,12.57723899,"Census Tract 4802.02, Los Angeles County, California",San Gabriel,January,34.108893,-118.097545,San Gabriel
2014,12.58430149,"Census Tract 4803.02, Los Angeles County, California",Alhambra,January,34.101241,-118.1218435,Alhambra
2014,12.594188800000001,"Census Tract 4803.03, Los Angeles County, California",Alhambra,January,34.095151,-118.1377285,Alhambra
2014,12.5962591,"Census Tract 4803.04, Los Angeles County, California",Alhambra,January,34.0960955,-118.1307685,Alhambra
2014,12.55966907,"Census Tract 4804, Los Angeles County, California",Alhambra,January,34.104914,-118.1317765,Alhambra
2014,12.63153617,"Census Tract 4808.02, Los Angeles County, California",Alhambra,January,34.0815825,-118.152446,Alhambra
2014,12.62527202,"Census Tract 4809.01, Los Angeles County, California",Alhambra,January,34.086204,-118.139781,Alhambra
2014,12.65122851,"Census Tract 4809.02, Los Angeles County, California",Alhambra,January,34.0810405,-118.140708,Alhambra
2014,12.672891499999999,"Census Tract 4809.03, Los Angeles County, California",Alhambra,January,34.0737895,-118.139436,Monterey Park
2014,12.63280891,"Census Tract 4810.01, Los Angeles County, California",Alhambra,January,34.0872925,-118.1288355,Alhambra
2014,12.61441708,"Census Tract 4810.02, Los Angeles County, California",Alhambra,January,34.0955445,-118.1197875,Alhambra
2014,12.61109683,"Census Tract 4811.01, Los Angeles County, California",San Gabriel,January,34.098345,-118.106683,San Gabriel
2014,12.64583661,"Census Tract 4811.03, Los Angeles County, California",San Gabriel,January,34.0936045,-118.099964,San Gabriel
2014,12.66442627,"Census Tract 4812.01, Los Angeles County, California",Temple City,January,34.0971335,-118.0724615,Rosemead
2014,12.72649059,"Census Tract 4813, Los Angeles County, California",Rosemead,January,34.0764075,-118.082131,Rosemead
2014,12.67818909,"Census Tract 4814.01, Los Angeles County, California",San Gabriel,January,34.0840215,-118.103956,San Gabriel
2014,12.67172071,"Census Tract 4815, Los Angeles County, California",Alhambra,January,34.0826165,-118.1139805,San Gabriel
2014,12.65674449,"Census Tract 4816.03, Los Angeles County, California",Alhambra,January,34.084677,-118.11998,Alhambra
2014,12.65382357,"Census Tract 4816.04, Los Angeles County, California",Alhambra,January,34.0838015,-118.126219,Alhambra
2014,12.69164344,"Census Tract 4816.05, Los Angeles County, California",Alhambra,January,34.071948,-118.1256005,Monterey Park
2014,12.67717093,"Census Tract 4816.06, Los Angeles County, California",Alhambra,January,34.0766865,-118.1256875,Monterey Park
2014,12.71328029,"Census Tract 4817.11, Los Angeles County, California",Monterey Park,January,34.06617,-118.1198595,Monterey Park
2014,12.72073329,"Census Tract 4817.12, Los Angeles County, California",Monterey Park,January,34.067109,-118.112061,Monterey Park
2014,12.69940452,"Census Tract 4817.13, Los Angeles County, California",Monterey Park,January,34.067948,-118.1292845,Monterey Park
2014,12.70922184,"Census Tract 4817.14, Los Angeles County, California",Monterey Park,January,34.0643065,-118.1291595,Monterey Park
2014,12.69573305,"Census Tract 4818, Los Angeles County, California",Alhambra,January,34.064906,-118.141417,Monterey Park
2014,12.71665106,"Census Tract 4821.01, Los Angeles County, California",Monterey Park,January,34.057061,-118.1362945,Monterey Park
2014,12.735005099999999,"Census Tract 4821.02, Los Angeles County, California",Monterey Park,January,34.0507125,-118.1328745,Monterey Park
2014,12.72833426,"Census Tract 4822.01, Los Angeles County, California",Monterey Park,January,34.058869,-118.122138,Monterey Park
2014,12.73767548,"Census Tract 4822.02, Los Angeles County, California",Monterey Park,January,34.0589445,-118.112421,Monterey Park
2014,12.75420686,"Census Tract 4826, Los Angeles County, California",Monterey Park,January,34.047759,-118.1144605,Monterey Park
2014,12.74780516,"Census Tract 4827.02, Los Angeles County, California",Monterey Park,January,34.042508,-118.1351495,Monterey Park
2014,12.84445369,"Census Tract 5003, Los Angeles County, California",North Whittier,January,34.017294,-118.0367865,South El Monte
2014,12.76014889,"Census Tract 5007, Los Angeles County, California",Pico Rivera,January,33.99491,-118.097667,Pico Rivera
2014,12.742644699999998,"Census Tract 5008, Los Angeles County, California",Pico Rivera,January,33.984009,-118.0868995,Pico Rivera
2014,12.76934459,"Census Tract 5009, Los Angeles County, California",Pico Rivera,January,33.99359,-118.0809535,Pico Rivera
2014,12.76939561,"Census Tract 5014, Los Angeles County, California",Whittier,January,33.9809005,-118.0496115,Whittier
2014,12.83485933,"Census Tract 5015.01, Los Angeles County, California",Whittier,January,34.002062,-118.0303905,Whittier
2014,12.79307374,"Census Tract 5015.03, Los Angeles County, California",Whittier,January,33.986326,-118.0361225,Whittier
2014,12.77165198,"Census Tract 5015.04, Los Angeles County, California",Whittier,January,33.979089,-118.0361445,Whittier
2014,12.79991579,"Census Tract 5016, Los Angeles County, California",Whittier,January,33.9783585,-118.0077355,Whittier
2014,12.72339167,"Census Tract 5017, Los Angeles County, California",Whittier,January,33.961379,-118.0189855,Whittier
2014,12.738808800000001,"Census Tract 5018.02, Los Angeles County, California",Whittier,January,33.966778,-118.0280925,Whittier
2014,12.74056629,"Census Tract 5018.04, Los Angeles County, California",Whittier,January,33.9692905,-118.035006,Whittier
2014,12.71519895,"Census Tract 5024.01, Los Angeles County, California",Pico Rivera,January,33.9762075,-118.0967975,Pico Rivera
2014,12.70869185,"Census Tract 5024.02, Los Angeles County, California",Pico Rivera,January,33.973095,-118.0895215,Pico Rivera
2014,12.71128654,"Census Tract 5025, Los Angeles County, California",Pico Rivera,January,33.976373,-118.1099205,Pico Rivera
2014,12.67471798,"Census Tract 5026.02, Los Angeles County, California",Pico Rivera,January,33.965021,-118.1030955,Pico Rivera
2014,12.522047099999998,"Census Tract 5031.03, Los Angeles County, California",South Whittier,January,33.92885,-118.0410545,La Mirada
2014,12.46992082,"Census Tract 5031.04, Los Angeles County, California",South Whittier,January,33.9212825,-118.041571,La Mirada
2014,12.50298766,"Census Tract 5031.05, Los Angeles County, California",South Whittier,January,33.9256065,-118.033586,La Mirada
2014,12.48707054,"Census Tract 5031.06, Los Angeles County, California",South Whittier,January,33.922533,-118.0218275,La Mirada
2014,12.56095073,"Census Tract 5032.01, Los Angeles County, California",South Whittier,January,33.9319075,-118.0270415,La Mirada
2014,12.61973239,"Census Tract 5033.02, Los Angeles County, California",South Whittier,January,33.9410585,-118.021431,La Mirada
2014,12.57643428,"Census Tract 5035.01, Los Angeles County, California",South Whittier,January,33.9331195,-118.0126825,La Mirada
2014,12.50961794,"Census Tract 5036.01, Los Angeles County, California",La Mirada,January,33.9226515,-118.012887,La Mirada
2014,12.44329857,"Census Tract 5036.02, Los Angeles County, California",La Mirada,January,33.9135745,-118.0030245,La Mirada
2014,12.33310932,"Census Tract 5038.02, Los Angeles County, California",La Mirada,January,33.8968395,-118.0030395,La Mirada
2014,12.40290264,"Census Tract 5040.01, Los Angeles County, California",La Mirada,January,33.9077145,-118.015603,La Mirada
2014,12.40462398,"Census Tract 5040.02, Los Angeles County, California",La Mirada,January,33.908827,-118.0235205,La Mirada
2014,12.40349617,"Census Tract 5041.01, Los Angeles County, California",La Mirada,January,33.9097585,-118.033532,La Mirada
2014,12.32691518,"Census Tract 5041.02, Los Angeles County, California",Norwalk,January,33.8999125,-118.0464285,Norwalk
2014,12.7291507,"Census Tract 5322, Los Angeles County, California",Montebello,January,33.986732,-118.1227795,Pico Rivera
2014,12.71311331,"Census Tract 5324, Los Angeles County, California",Vernon,January,33.999365,-118.205749,Maywood
2014,12.69832091,"Census Tract 5325, Los Angeles County, California",Huntington Park,January,33.9902755,-118.221448,Huntington Park
2014,12.68655767,"Census Tract 5326.03, Los Angeles County, California",Huntington Park,January,33.98445,-118.234062,Huntington Park
2014,12.68775274,"Census Tract 5326.04, Los Angeles County, California",Huntington Park,January,33.9842465,-118.229001,Huntington Park
2014,12.68921641,"Census Tract 5326.05, Los Angeles County, California",Huntington Park,January,33.984243,-118.225147,Huntington Park
2014,12.68920043,"Census Tract 5326.06, Los Angeles County, California",Huntington Park,January,33.983227,-118.2208325,Huntington Park
2014,12.68393491,"Census Tract 5327, Los Angeles County, California",Florence-Firestone,January,33.9849455,-118.2418305,Huntington Park
2014,12.67531887,"Census Tract 5331.03, Los Angeles County, California",Huntington Park,January,33.976994,-118.2315295,Huntington Park
2014,12.67672807,"Census Tract 5331.04, Los Angeles County, California",Huntington Park,January,33.976533,-118.224446,Huntington Park
2014,12.69020842,"Census Tract 5331.05, Los Angeles County, California",Huntington Park,January,33.98286,-118.2164205,Huntington Park
2014,12.68295756,"Census Tract 5331.06, Los Angeles County, California",Huntington Park,January,33.979082,-118.2173905,Huntington Park
2014,12.6911987,"Census Tract 5332.01, Los Angeles County, California",Huntington Park,January,33.9819865,-118.208027,Huntington Park
2014,12.68429606,"Census Tract 5332.02, Los Angeles County, California",Huntington Park,January,33.978495,-118.2088,Huntington Park
2014,12.70904876,"Census Tract 5333, Los Angeles County, California",Maywood,January,33.9924535,-118.202177,Maywood
2014,12.71341857,"Census Tract 5334.01, Los Angeles County, California",Maywood,January,33.9937625,-118.193039,Maywood
2014,12.70793633,"Census Tract 5334.02, Los Angeles County, California",Maywood,January,33.989879,-118.195177,Maywood
2014,12.70773931,"Census Tract 5334.03, Los Angeles County, California",Maywood,January,33.9879095,-118.186593,Maywood
2014,12.69949779,"Census Tract 5335.01, Los Angeles County, California",Huntington Park,January,33.9855105,-118.200384,Maywood
2014,12.70059212,"Census Tract 5335.02, Los Angeles County, California",Huntington Park,January,33.985033,-118.194854,Maywood
2014,12.70091561,"Census Tract 5335.03, Los Angeles County, California",Huntington Park,January,33.9846865,-118.191065,Maywood
2014,12.71084206,"Census Tract 5337.01, Los Angeles County, California",Maywood,January,33.9893075,-118.181887,Maywood
2014,12.70157009,"Census Tract 5337.02, Los Angeles County, California",Maywood,January,33.983567,-118.1827375,Maywood
2014,12.70407623,"Census Tract 5337.03, Los Angeles County, California",Maywood,January,33.984506,-118.1733515,Maywood
2014,12.464982800000001,"Census Tract 5362, Los Angeles County, California",South Gate,January,33.920337,-118.1664535,Paramount
2014,12.44638208,"Census Tract 5414, Los Angeles County, California",Willowbrook,January,33.912905,-118.2332065,Compton
2014,12.45344261,"Census Tract 5415, Los Angeles County, California",Willowbrook,January,33.9141525,-118.227834,Compton
2014,12.44705644,"Census Tract 5416.03, Los Angeles County, California",Compton,January,33.913246,-118.222482,Compton
2014,12.40992048,"Census Tract 5416.04, Los Angeles County, California",Compton,January,33.908019,-118.211611,Compton
2014,12.35793541,"Census Tract 5416.05, Los Angeles County, California",Compton,January,33.8997425,-118.208951,Compton
2014,12.36449655,"Census Tract 5416.06, Los Angeles County, California",Compton,January,33.899695,-118.218413,Compton
2014,12.31373188,"Census Tract 5424.01, Los Angeles County, California",Compton,January,33.892326,-118.2110415,Compton
2014,12.24386116,"Census Tract 5424.02, Los Angeles County, California",Compton,January,33.881026,-118.211839,Compton
2014,12.32632744,"Census Tract 5425.01, Los Angeles County, California",Compton,January,33.892216,-118.236106,Compton
2014,12.32294583,"Census Tract 5425.02, Los Angeles County, California",Compton,January,33.8922755,-118.22747,Compton
2014,12.40372835,"Census Tract 5426.01, Los Angeles County, California",Compton,January,33.90616,-118.226784,Compton
2014,12.36713511,"Census Tract 5426.02, Los Angeles County, California",Compton,January,33.899639,-118.226136,Compton
2014,12.37819845,"Census Tract 5427, Los Angeles County, California",Compton,January,33.9013835,-118.2371125,Compton
2014,12.32818231,"Census Tract 5429, Los Angeles County, California",Compton,January,33.892125,-118.244456,Compton
2014,12.27613414,"Census Tract 5432.01, Los Angeles County, California",Compton,January,33.884614,-118.234353,Compton
2014,12.23515101,"Census Tract 5432.02, Los Angeles County, California",Compton,January,33.8809455,-118.2326515,Compton
2014,12.04137398,"Census Tract 5433.04, Los Angeles County, California",Carson,January,33.8523695,-118.241227,Carson
2014,12.08746514,"Census Tract 5433.05, Los Angeles County, California",Rancho Dominguez,January,33.8607495,-118.2185895,Compton
2014,11.89334546,"Census Tract 5433.06, Los Angeles County, California",Carson,January,33.8365455,-118.243931,Carson
2014,12.05724781,"Census Tract 5433.22, Los Angeles County, California",Carson,January,33.852461,-118.257305,Carson
2014,12.0968218,"Census Tract 5434, Los Angeles County, California",Carson,January,33.853193,-118.273818,Carson
2014,11.97888555,"Census Tract 5435.01, Los Angeles County, California",Carson,January,33.842811,-118.283295,Carson
2014,11.99991116,"Census Tract 5435.02, Los Angeles County, California",West Carson,January,33.840945,-118.292062,Carson
2014,11.91710691,"Census Tract 5435.03, Los Angeles County, California",West Carson,January,33.833228,-118.2925675,Carson
2014,11.82105102,"Census Tract 5436.01, Los Angeles County, California",Carson,January,33.8216445,-118.2813545,Carson
2014,11.80857048,"Census Tract 5437.01, Los Angeles County, California",Carson,January,33.821584,-118.2698445,Carson
2014,11.73493612,"Census Tract 5437.02, Los Angeles County, California",Carson,January,33.8135545,-118.2695935,Carson
2014,11.97885129,"Census Tract 5438.01, Los Angeles County, California",Carson,January,33.8424445,-118.271881,Carson
2014,11.8766272,"Census Tract 5438.02, Los Angeles County, California",Carson,January,33.829768,-118.270758,Carson
2014,11.85957709,"Census Tract 5439.03, Los Angeles County, California",Carson,January,33.8318165,-118.2525685,Carson
2014,11.74257188,"Census Tract 5439.05, Los Angeles County, California",Carson,January,33.8143925,-118.2531835,Carson
2014,11.9035157,"Census Tract 5440.01, Los Angeles County, California",Carson,January,33.8395345,-118.2156975,Compton
2014,11.81362192,"Census Tract 5440.02, Los Angeles County, California",Carson,January,33.832284,-118.216995,Signal Hill
2014,12.48412098,"Census Tract 5500, Los Angeles County, California",Norwalk,January,33.9234905,-118.068203,Norwalk
2014,12.48007377,"Census Tract 5501, Los Angeles County, California",Norwalk,January,33.924378,-118.0751925,Norwalk
2014,12.46217775,"Census Tract 5502.02, Los Angeles County, California",Norwalk,January,33.923226,-118.0904465,Norwalk
2014,12.65986418,"Census Tract 5506.01, Los Angeles County, California",Downey,January,33.961915,-118.11743,Downey
2014,12.63105873,"Census Tract 5506.02, Los Angeles County, California",Downey,January,33.955599,-118.122617,Downey
2014,12.57291865,"Census Tract 5509.01, Los Angeles County, California",Downey,January,33.942018,-118.129037,Downey
2014,12.59919353,"Census Tract 5509.02, Los Angeles County, California",Downey,January,33.9476205,-118.1254215,Downey
2014,12.55257816,"Census Tract 5510, Los Angeles County, California",Downey,January,33.93758,-118.112064,Downey
2014,12.46543571,"Census Tract 5511.01, Los Angeles County, California",Downey,January,33.925198,-118.1271705,Downey
2014,12.49338496,"Census Tract 5511.02, Los Angeles County, California",Downey,January,33.9263085,-118.117121,Downey
2014,12.503046000000001,"Census Tract 5512.01, Los Angeles County, California",Downey,January,33.928125,-118.1453215,Downey
2014,12.48276239,"Census Tract 5512.02, Los Angeles County, California",Downey,January,33.924546,-118.1381015,Downey
2014,12.53962709,"Census Tract 5513, Los Angeles County, California",Downey,January,33.935437,-118.1338245,Downey
2014,12.56978992,"Census Tract 5514.02, Los Angeles County, California",Downey,January,33.941069,-118.145972,Downey
2014,12.54294039,"Census Tract 5515.01, Los Angeles County, California",Downey,January,33.935499,-118.1570615,Downey
2014,12.49877348,"Census Tract 5515.02, Los Angeles County, California",Downey,January,33.9271955,-118.152565,Downey
2014,12.49236326,"Census Tract 5516, Los Angeles County, California",Downey,January,33.925708,-118.162308,Downey
